,Address,Brand,Price,Self,Store,Si
1522,경기 오산시 남부대로 40,현대오일뱅크,1529,Y,까막셀프주유소,오산시
1523,경기 오산시 남부대로 511 (고현동),현대오일뱅크,1529,Y,대복제2주유소,오산시
1524,경기 오산시 경기대로 587,현대오일뱅크,1535,Y,해솔셀프주유소,오산시
1525,경기 오산시 경기대로 692,S-OIL,1535,Y,세일석유(주) 삼화주유소,오산시
1526,경기 오산시 경기대로 682,GS칼텍스,1535,Y,삼미그린주유소,오산시
1527,경기 오산시 경기대로 721 (내삼미동),GS칼텍스,1535,N,오산삼미주유소,오산시
1528,경기 오산시 서동로 111,S-OIL,1535,Y,상봉주유소,오산시
1529,경기 오산시 경기대로 491 (수청동),현대오일뱅크,1535,Y,대명에너지세교셀프직영점,오산시
1530,경기 오산시 경기대로 296 (오산동),자가상표,1535,N,차사랑주유소,오산시
1531,경기 오산시 경기대로 56 (갈곶동),S-OIL,1536,N,세일석유(주) 갈곶주유소,오산시
1532,경기 오산시 수도권제2순환고속도로 13,SK에너지,1538,N,KH에너지㈜직영 오산(과천방향)주유소,오산시
1533,경기 오산시 수도권제2순환고속도로 14,SK에너지,1538,N,KH에너지㈜직영 오산(동탄방향)주유소,오산시
1536,경기 오산시 동부대로 574,GS칼텍스,1543,Y,오산태양주유소,오산시
1537,경기 오산시 원동로 74 (원동),SK에너지,1545,Y,오산제일주유소,오산시
1538,경기 오산시 경기대로 317 (오산동),SK에너지,1545,N,SK에너지(주)운암뜰주유소,오산시
1539,경기 오산시 동부대로 540 (오산동),SK에너지,1545,Y,기룡주유소,오산시
1541,경기 오산시 동부대로 331 (갈곶동),GS칼텍스,1549,N,동부대로주유소,오산시
1542,경기 오산시 경기대로 876 (세교동),현대오일뱅크,1559,Y,현대오일뱅크㈜직영 오산세교셀프주유소,오산시
1543,경기 오산시 문시로 127 (외삼미동),현대오일뱅크,1598,Y,현대오일뱅크㈜직영 서동탄셀프주유소,오산시
1544,경기 오산시 문시로 120,SK에너지,1599,Y,북오산Self주유소,오산시
1545,경기 오산시 독산성로 251 (지곶동),SK에너지,1659,N,대운주유소,오산시
1546,경기 오산시 남부대로 482 (청호동),GS칼텍스,1679,N,온새미주유소,오산시
1547,경기 오산시 발안로 1303 (벌음동),GS칼텍스,1740,N,GS참존주유소,오산시
1548,경기 용인시 기흥구 용구대로 2245 (신갈동),현대오일뱅크,1455,Y,㈜자연에너지 신갈주유소,용인시
1549,경기 용인시 기흥구  용구대로 2469번길 57,알뜰주유소,1464,Y,미키주유소,용인시
1550,경기 용인시 기흥구 석성로 666 (동백동),SK에너지,1465,Y,오션네트웍스(주) 동백지점,용인시
1551,경기 용인시 기흥구 어정로 52 (상하동),현대오일뱅크,1495,Y,(주)제이엔케이네트웍주유소,용인시
1552,경기 용인시 기흥구 언동로 117 (상하동),S-OIL,1495,Y,신동백주유소,용인시
1553,경기 용인시 기흥구 마북로2번길 69,SK에너지,1497,Y,언남신도시주유소,용인시
1554,경기 용인시 처인구 모현면 백옥대로 2177,알뜰주유소,1497,Y,㈜가스프라자(갈담주유소),용인시
1555,경기 용인시 기흥구 석성로 1-3(보정동),SK에너지,1497,Y,오션네트웍스(주) 용인지점,용인시
1556,경기 용인시 처인구 이동읍 백자로 152,현대오일뱅크,1498,Y,용인대주유소,용인시
1557,경기 용인시 기흥구 신갈로 13 (상갈동),알뜰주유소,1498,Y,아이언맨주유소,용인시
1558,경기 용인시 기흥구 신수로 69(신갈동),현대오일뱅크,1498,Y,(주)에스에이치에너지 신갈현대셀프주유소,용인시
1560,경기 용인시 기흥구 석성로 1 (보정동),GS칼텍스,1499,Y,광교서일주유소,용인시
1561,경기 용인시 처인구 모현면 백옥대로 2529,GS칼텍스,1499,N,(주)서진주유소 용인지점,용인시
1563,경기 용인시 기흥구 구성로 152 (언남동),S-OIL,1499,Y,언남주유소,용인시
1564,경기 용인시 처인구 남사면 내기로 1,NH-OIL,1503,N,남사농협주유소,용인시
1565,경기 용인시 기흥구 중부대로 261 (영덕동),GS칼텍스,1503,Y,신갈셀프주유소,용인시
1566,경기 용인시 처인구 남사면 처인성로 912,S-OIL,1503,N,한숲시티주유소,용인시
1567,경기 용인시 기흥구 중부대로 1-5 (영덕동),S-OIL,1503,Y,원천주유소,용인시
1568,경기 용인시 기흥구 중부대로 56 (영덕동),GS칼텍스,1503,Y,동광주유소,용인시
1569,경기 용인시 기흥구 용구대로2469번길 150 (보정동),GS칼텍스,1504,Y,(주)삼표에너지 보정동주유소,용인시
1570,경기 용인시 기흥구 용구대로 2421 (마북동),GS칼텍스,1504,N,구성그린주유소,용인시
1571,경기 용인시 처인구 남사면 용구대로 470,S-OIL,1504,Y,CJ대한통운㈜ 남사IC주유소,용인시
1572,경기 용인시 기흥구 용구대로 1624 (공세동),GS칼텍스,1504,Y,기흥에너지셀프주유소,용인시
1573,경기 용인시 기흥구 용구대로2469번길 161,S-OIL,1504,Y,청정에너지주유소,용인시
1574,경기 용인시 기흥구 용구대로 1701,SK에너지,1504,Y,기흥꽃길주유소,용인시
1575,경기 용인시 기흥구 용구대로2469번길 153,GS칼텍스,1504,Y,보정꽃길주유소,용인시
1576,경기 용인시 처인구 성산로 153,SK에너지,1505,Y,SK선봉대주유소,용인시
1577,경기 용인시 기흥구 신수로 179,GS칼텍스,1507,Y,서일석유(주)기흥서일 주유소,용인시
1578,경기 용인시 기흥구 신수로 70,GS칼텍스,1507,Y,서일석유(주)용인서일주유소,용인시
1579,경기 용인시 처인구 포곡읍 백옥대로 1700,S-OIL,1507,Y,알래스카주유소,용인시
1580,경기 용인시 처인구 남사면 경기동로 293,S-OIL,1508,Y,㈜교촌에너지 강소주유소,용인시
1581,경기 용인시 처인구 양지면 중부대로 1955,S-OIL,1508,Y,동림셀프주유소,용인시
1582,경기 용인시 처인구 양지면 중부대로 2247,현대오일뱅크,1508,Y,에이제이에너지(주)직영양지고속주유소,용인시
1583,경기 용인시 처인구 원삼면 죽양대로 2287,알뜰주유소,1508,Y,슈퍼맨주유소(주),용인시
1585,경기 용인시 기흥구 용구대로 1625,GS칼텍스,1509,Y,지에스칼텍스(주)동탄행복셀프주유소,용인시
1586,경기 용인시 수지구 용구대로 2751 (죽전동),현대오일뱅크,1509,Y,현대오일뱅크㈜직영 죽전현대셀프주유소,용인시
1587,경기 용인시 기흥구 청명산로 1 (하갈동),현대오일뱅크,1509,Y,현대오일뱅크㈜청명현대Self주유소,용인시
1588,경기 용인시 처인구 백옥대로 1416 (유방동),GS칼텍스,1509,Y,지에스칼텍스(주)미성주유소,용인시
1589,경기 용인시 처인구 포곡읍 석성로 871,NH-OIL,1509,Y,포곡농협가득채움주유소,용인시
1590,경기 용인시 처인구 백옥대로 1410,현대오일뱅크,1509,Y,현대오일뱅크㈜직영 용인IC셀프주유소,용인시
1593,경기 용인시 기흥구 용구대로 2441 (마북동),SK에너지,1514,Y,이마트셀프전용주유소,용인시
1595,경기 용인시 처인구 중부대로 1092,현대오일뱅크,1515,N,주식회사선봉대,용인시
1596,경기 용인시 처인구 양지면 중부대로 1946,GS칼텍스,1515,N,(주)경원네트웍스 경원주유소,용인시
1597,경기 용인시 처인구 송담로 47 (마평동),SK에너지,1515,N,SK 협진주유소,용인시
1598,경기 용인시 처인구 이동면 백자로 81,SK에너지,1515,N,세종주유소,용인시
1599,경기 용인시 기흥구 중부대로 752 (상하동),S-OIL,1515,Y,동화주유소,용인시
1600,경기 용인시 기흥구 중부대로 137 (영덕동),GS칼텍스,1515,Y,영덕주유소,용인시
1601,경기 용인시 처인구 이동면 이원로384번길 1,현대오일뱅크,1515,N,묵리주유소,용인시
1602,경기 용인시 처인구 중부대로 1201 (삼가동),GS칼텍스,1515,Y,(주)한결에너지 한결주유소,용인시
1603,경기 용인시 기흥구 흥덕중앙로 92,GS칼텍스,1515,N,(주)지에스이앤알 흥덕주유소,용인시
1604,경기 용인시 처인구 남사면 경기동로 9,SK에너지,1515,N,컨트리주유소,용인시
1605,경기 용인시 기흥구 용구대로 2100,GS칼텍스,1517,Y,경일석유(주) 도영주유소,용인시
1606,경기 용인시 처인구 동부로 120 (운학동),현대오일뱅크,1518,N,송담주유소,용인시
1607,경기 용인시 처인구 이동면 백옥대로 826,현대오일뱅크,1518,N,은화삼주유소,용인시
1608,경기 용인시 처인구 동부로 348 (운학동),알뜰주유소,1518,N,운학주유소,용인시
1609,경기 용인시 처인구 원삼면 보개원삼로 1852,SK에너지,1518,Y,원삼그린주유소,용인시
1610,경기 용인시 기흥구 기곡로 3,SK에너지,1518,Y,세동석유(주)청명IC주유소,용인시
1611,경기 용인시 기흥구 공세로 173,알뜰(ex),1519,Y,㈜한미석유 기흥주유소/충전소,용인시
1612,경기 용인시 기흥구 공세로 64 (고매동),SK에너지,1519,Y,(주)153주유소,용인시
1613,경기 용인시 처인구 백옥대로 993 (남동),GS칼텍스,1519,N,지에스칼텍스(주)남동주유소,용인시
1615,경기 용인시 기흥구 동탄기흥로 653 (고매동),SK에너지,1519,Y,(주)자연에너지,용인시
1616,경기 용인시 처인구 중부대로 1622 (마평동),알뜰주유소,1519,Y,경동알뜰주유소,용인시
1617,경기 용인시 처인구 백옥대로 980 (남동),GS칼텍스,1519,Y,(주)정원이디에쓰 용인그린주유소,용인시
1618,경기 용인시 처인구 백옥대로 959 (남동),현대오일뱅크,1519,Y,현대오일뱅크㈜직영 용인현대셀프주유소,용인시
1619,경기 용인시 처인구 중부대로 1653 (마평동),SK에너지,1524,Y,백경주유소,용인시
1620,경기 용인시 기흥구 용구대로2469번길130 (보정동),SK에너지,1524,Y,SK에너지㈜직영 기쁨셀프주유소,용인시
1621,경기도 용인시 처인구 양지면 중부대로 1869,현대오일뱅크,1525,Y,대종주유소,용인시
1622,경기 용인시 처인구 모현면 백옥대로 2098,SK에너지,1525,N,산정주유소,용인시
1624,경기 용인시 처인구 백암면 죽양대로 1454,SK에너지,1528,Y,백암셀프주유소,용인시
1625,경기 용인시 처인구 양지면 중부대로 2667,GS칼텍스,1528,N,양지하이웨이주유소,용인시
1626,경기 용인시 처인구 양지면 주북로94번길 30,알뜰(ex),1529,Y,서창산업(주) 용인(강릉방향)주유소/충전소,용인시
1627,경기 용인시 기흥구 용구대로 1876 (보라동),현대오일뱅크,1529,Y,현대오일뱅크㈜직영 기흥셀프주유소,용인시
1628,경기 용인시 수지구 용구대로2771번길 37 (죽전동),알뜰(ex),1529,Y,서창산업㈜죽전(상)주유소,용인시
1629,경기 용인시 기흥구 용구대로 1835 (보라동),SK에너지,1529,Y,삼미상사㈜ 보라self주유소,용인시
1630,경기 용인시 처인구 원삼면 죽양대로 1626번길 5,NH-OIL,1529,N,원삼농협 클린주유소,용인시
1631,경기 용인시 처인구 주북로 66-16 (고림동),알뜰(ex),1529,Y,서창산업(주) 용인(인천방향)주유소/충전소,용인시
1632,경기 용인시 기흥구 용구대로 2570 (보정동),GS칼텍스,1532,Y,(주)소모에너지엔테크놀러지 죽전크린주유소,용인시
1633,경기 용인시 기흥구  사은로 334 (상하동),SK에너지,1534,N,삼우에너지,용인시
1635,경기 용인시 처인구 백암면 백암로 196,NH-OIL,1535,N,백암농협주유소,용인시
1636,경기 용인시 기흥구 중부대로 716 (상하동),SK에너지,1535,Y,삼미상사(주)한양주유소,용인시
1637,경기 용인시 기흥구 용구대로 1991 (상갈동),S-OIL,1535,Y,(주)옥토끼주유소,용인시
1640,경기 용인시 처인구 양지면 남평로 283,현대오일뱅크,1538,N,계성주유소,용인시
1641,경기 용인시 처인구 양지면 중부대로 2454,S-OIL,1538,Y,용인에너지프라자,용인시
1642,경기 용인시 기흥구 용구대로2469번길 78 (보정동),현대오일뱅크,1538,N,신무궁화주유소,용인시
1643,경기 용인시 기흥구 덕영대로 1920 (하갈동),SK에너지,1538,Y,하갈셀프주유소,용인시
1644,경기 용인시 처인구 양지면 중부대로 2533,SK에너지,1538,N,동일주유소,용인시
1645,경기 용인시 처인구 이동면 남북대로 2617,GS칼텍스,1539,N,씨엘뱅크용인지점주유소,용인시
1646,경기 용인시 기흥구 공세로 63 (고매동),S-OIL,1539,Y,(주)세이브주유소,용인시
1647,경기 용인시 처인구 이동면 남북대로 2616,SK에너지,1539,Y,송전휴게소,용인시
1648,경기 용인시 처인구 포곡읍 포곡로 145,SK에너지,1539,N,호광주유소,용인시
1649,경기 용인시 처인구 중부대로 983 (삼가동),현대오일뱅크,1539,N,현대오일뱅크(주)직영 성산주유소,용인시
1650,경기 용인시 기흥구 중부대로 1-2 (영덕동),SK에너지,1539,N,삼미상사(주) 삼성단지주유소,용인시
1651,경기 용인시 처인구 이동면 경기동로 634,GS칼텍스,1539,N,경기제일주유소,용인시
1652,경기 용인시 처인구 이동면 백옥대로 96,NH-OIL,1540,N,이동농협주유소,용인시
1653,경기 용인시 처인구 백암면 삼백로 757,S-OIL,1540,N,가리산주유소,용인시
1654,경기 용인시 수지구 용구대로 2782 (죽전동),GS칼텍스,1542,Y,지에스칼텍스㈜ 죽전주유소,용인시
1655,경기 용인시 처인구 양지면 죽양대로 2210,현대오일뱅크,1544,N,현대오일뱅크(주)직영 양지블루주유소,용인시
1657,경기 용인시 수지구 포은대로 58 (상현동),현대오일뱅크,1545,Y,대명에너지 광교셀프직영점,용인시
1658,경기 용인시 처인구 모현읍 포은대로 1099,현대오일뱅크,1545,N,대교주유소,용인시
1659,경기 용인시 처인구 모현면 포은대로 226,SK에너지,1545,N,모과나무주유소,용인시
1660,경기 용인시 기흥구 서천로 190,GS칼텍스,1545,Y,서천신도시주유소,용인시
1661,경기 용인시 처인구 모현면 대지로 455,SK에너지,1545,N,레이크주유소,용인시
1662,경기 용인시 처인구 남사면 경기동로 117,SK에너지,1545,N,북리주유소,용인시
1663,경기 용인시 처인구 모현면 백옥대로 2561,SK에너지,1545,N,진성주유소,용인시
1664,경기 용인시 수지구 대지로 92 (죽전동),SK에너지,1547,Y,(주)대지산주유소,용인시
1665,경기 용인시 수지구 포은대로 402 (풍덕천동),SK에너지,1548,Y,풍덕천Self주유소,용인시
1666,경기 용인시 처인구 이동면 어진로 637,현대오일뱅크,1548,N,남사IC주유소,용인시
1667,경기 용인시 처인구 이동면 경기동로 862,현대오일뱅크,1548,N,산수주유소,용인시
1668,경기 용인시 처인구  중부대로 1764 (마평동),GS칼텍스,1548,N,알찬주유소,용인시
1669,경기 용인시 처인구 백옥대로 1002(남동),SK에너지,1548,N,용덕주유소,용인시
1670,경기 용인시 기흥구 중부대로 234 (영덕동),SK에너지,1549,Y,대신석유(주)신안주유소,용인시
1671,경기 용인시 처인구 중부대로 1753 (마평동),현대오일뱅크,1549,N,(주)진미선산업 더마니주유소,용인시
1672,경기 용인시 기흥구 삼성2로 34,현대오일뱅크,1549,Y,현대오일뱅크㈜직영 기흥TG셀프주유소,용인시
1674,경기 용인시 기흥구 기흥로 68,현대오일뱅크,1549,Y,현대오일뱅크㈜직영 기흥현대셀프주유소,용인시
1675,경기 용인시 처인구 포곡읍 포곡로 177,현대오일뱅크,1554,Y,현대오일뱅크㈜직영 둔전셀프주유소,용인시
1676,경기 용인시 수지구  포은대로 95 (상현동),현대오일뱅크,1554,Y,현대오일뱅크㈜직영 수지현대셀프주유소,용인시
1677,경기 용인시 기흥구 중부대로 519 (구갈동),SK에너지,1555,Y,SK에너지(주) 기흥셀프주유소,용인시
1678,경기 용인시 기흥구 덕영대로 1800 (하갈동),S-OIL,1558,Y,효성주유소,용인시
1679,경기 용인시 처인구 한터로170번길 5,SK에너지,1558,Y,용샘주유소,용인시
1680,경기 용인시 처인구 양지면 주북로 1,현대오일뱅크,1558,N,새봄주유소,용인시
1681,경기 용인시 기흥구 신갈로 113 (신갈동),현대오일뱅크,1558,N,신갈현대주유소,용인시
1682,경기 용인시 처인구 금령로 176 (마평동),SK에너지,1558,N,천우제일주유소,용인시
1684,경기 용인시 처인구 모현면 백옥대로2438번길 1-4,현대오일뱅크,1559,N,(주)왕산주유소,용인시
1685,경기 용인시 기흥구 중부대로 520,GS칼텍스,1559,Y,(주)도시공간에너지,용인시
1686,경기 용인시 기흥구 진산로 188 (보정동),SK에너지,1559,N,(주)죽전역주유소,용인시
1687,경기 용인시 처인구 백암면 죽양대로 1447,GS칼텍스,1560,Y,광양주유소,용인시
1688,경기 용인시 처인구 백암면 덕평로80번길 177,S-OIL,1560,N,동양주유소,용인시
1689,경기 용인시 처인구 한터로 118,GS칼텍스,1564,Y,명성주유소(주),용인시
1690,경기 용인시 처인구 남사면 천덕산로 321,SK에너지,1565,N,진목주유소,용인시
1691,경기 용인시 처인구 백암면 백암로 23,현대오일뱅크,1565,N,백봉주유소,용인시
1692,경기 용인시 처인구 양지면 중부대로 2608,현대오일뱅크,1565,N,양지현대주유소,용인시
1693,경기 용인시 처인구 모현면 문현로 154,현대오일뱅크,1565,N,모현주유소,용인시
1694,경기 용인시 기흥구 중부대로 551 (구갈동),GS칼텍스,1567,Y,대경석유(주) 구갈대경주유소,용인시
1695,경기 용인시 기흥구 사은로 169,현대오일뱅크,1568,N,부영에너지,용인시
1696,경기 용인시 처인구 남사면 천덕산로 396,S-OIL,1568,Y,남사원주유소,용인시
1697,경기도 용인시 수지구 수지로 350 (풍덕천동),GS칼텍스,1568,N,지에스칼텍스(주)수지제일주유소,용인시
1698,경기 용인시 수지구 포은대로 150 (상현동),현대오일뱅크,1568,N,현대오일뱅크㈜직영 상현제일주유소,용인시
1699,경기 용인시 기흥구 용구대로 2381 (마북동),현대오일뱅크,1569,N,현대오일뱅크㈜직영 구성신도시주유소,용인시
1700,경기 용인시 기흥구 공세로 162 (공세동),현대오일뱅크,1569,N,기흥경인주유소,용인시
1701,경기 용인시 수지구 수지로 137 (성복동),현대오일뱅크,1569,N,현대오일뱅크㈜직영 성복현대주유소,용인시
1702,경기 용인시 기흥구 중부대로 199 (영덕동),SK에너지,1578,N,용인상사,용인시
1703,경기 용인시 수지구 고기로 1,S-OIL,1578,N,(주)만남이엔지 두꺼비주유소,용인시
1704,경기 용인시 처인구 포곡읍 포곡로 334,GS칼텍스,1578,N,포곡크라주유소,용인시
1706,경기 용인시 기흥구 중부대로 312,현대오일뱅크,1579,N,현대오일뱅크㈜직영 경기주유소,용인시
1707,경기 용인시 수지구  용구대로 2748 (죽전동),SK에너지,1579,N,SK에너지(주)엔크린주유소,용인시
1709,경기 용인시 기흥구 신수로 570 (보정동),SK에너지,1583,Y,SK에너지(주) 대흥셀프주유소,용인시
1710,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,1584,N,현대오일뱅크㈜직영 백암주유소,용인시
1711,경기 용인시 처인구 원삼면 보개원삼로 1536,현대오일뱅크,1584,N,블루원주유소,용인시
1712,경기 용인시 수지구 신수로 777,GS칼텍스,1586,Y,만당대경주유소,용인시
1713,경기 용인시 처인구 남사면 천덕산로 5,GS칼텍스,1586,N,동남주유소,용인시
1714, 경기 용인시 기흥구 동백죽전대로 179 (중동 1039),SK에너지,1588,Y,동일석유(주)초당주유소,용인시
1715,경기 용인시 수지구 수지로 164,GS칼텍스,1589,Y,수지주유소,용인시
1716,경기 용인시 처인구 포곡읍 곡현로 184,S-OIL,1589,N,에버주유소,용인시
1717,경기 용인시 기흥구 기흥단지로 45 (고매동),SK에너지,1589,N,기흥IC주유소,용인시
1718,경기 용인시 처인구 백암면 죽양대로 685,SK에너지,1590,N,사우디주유소,용인시
1719,경기 용인시 처인구 원삼면 죽양대로 1637,SK에너지,1595,N,(주)원삼주유소,용인시
1720,경기 용인시 처인구 백암면 죽양대로 1172,SK에너지,1595,N,백암약수주유소,용인시
1721,경기 용인시 기흥구 동백죽전대로 143,S-OIL,1598,N,(주)홈런구도일주유소,용인시
1723,경기 용인시 기흥구 마북로 130 (마북동),SK에너지,1599,N,마북로주유소,용인시
1724,경기 용인시 처인구 포곡읍 에버랜드로 184,현대오일뱅크,1599,N,현대오일뱅크㈜직영 에버랜드주유소,용인시
1725,경기 용인시 처인구 원삼면 죽양대로 1579,S-OIL,1599,N,천일주유소,용인시
1726,경기 용인시 처인구 백옥대로 1405 (유방동),GS칼텍스,1599,Y,용인IC주유소,용인시
1727,경기 용인시 처인구 포곡읍 마성로 375,현대오일뱅크,1599,Y,블루랜드주유소,용인시
1728,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,1609,N,현대오일뱅크㈜직영 양지IC주유소,용인시
1729,경기 용인시 기흥구 동백죽전대로 560 (동백동),GS칼텍스,1615,N,동백IC주유소,용인시
1730,경기 용인시 처인구 중부대로 1429 (김량장동),S-OIL,1628,N,용인센트럴모비지,용인시
1731,경기 용인시 기흥구 신정로 293,GS칼텍스,1628,N,(주)세명에너지,용인시
1732,경기 용인시 기흥구 중부대로 667,GS칼텍스,1634,N,상하길벗에너지㈜,용인시
1733,경기 용인시 기흥구 언동로 197 (중동),GS칼텍스,1635,Y,두창주유소,용인시
1734,경기 용인시 기흥구 삼성2로 61 (농서동),SK에너지,1638,N,반도체주유소,용인시
1735,경기 용인시 기흥구 동백죽전대로556번길 1 (동백동),SK에너지,1639,N,동백시티주유소,용인시
1736,경기 용인시 기흥구 중부대로 202 (영덕동),GS칼텍스,1649,N,대호주유소,용인시
1737,경기도 용인시 기흥구 동백죽전대로 381,S-OIL,1658,N,(주)동백열정주유소,용인시
1738,경기 용인시 기흥구 동백중앙로 260 (중동),GS칼텍스,1659,N,동백쥬네브주유소,용인시
1739,경기 용인시 처인구 원삼면 동부로 1204,SK에너지,1699,N,사암주유소,용인시
1960,경기 의왕시 경수대로 112 (왕곡동),SK에너지,1497,Y,지지대셀프주유소,의왕시
1961,경기 의왕시 경수대로 347 (오전동),SK에너지,1497,Y,현대주유소,의왕시
1962,경기 의왕시 창말로 39 (이동),GS칼텍스,1509,Y,(주)의왕아이시디,의왕시
1963,경기 의왕시 안양판교로 476 (청계동),현대오일뱅크,1525,N,의왕청계주유소,의왕시
1964,경기 의왕시 오봉로 182 (부곡동),현대오일뱅크,1529,Y,현대오일뱅크(주)직영 의왕셀프주유소,의왕시
1965,경기 의왕시 철도박물관로 14,현대오일뱅크,1529,Y,현대오일뱅크(주)직영 부곡셀프주유소,의왕시
1966,경기 의왕시 모락로 117,GS칼텍스,1535,Y,서일석유(주)열린스타주유소,의왕시
1967,경기도 의왕시  갈미로 2 (내손동),S-OIL,1535,Y,평촌주유소,의왕시
1968,경기 의왕시 덕영대로 171 (삼동),GS칼텍스,1540,Y,행운주유소,의왕시
1969,"경기 의왕시 안양판교로 448,  (청계동)",현대오일뱅크,1544,N,현대오일뱅크(주) 판교현대주유소,의왕시
1970,경기 의왕시 덕영대로 20,S-OIL,1555,N,(주)덕성에너지,의왕시
1971,경기 의왕시 경수대로 215 (고천동),SK에너지,1555,Y,HG에너지(주)대원주유소,의왕시
1972,경기 의왕시 오전로 24,SK에너지,1557,N,KH에너지(주)직영 의왕주유소(서울방향),의왕시
1973,경기 의왕시 경수대로 300 (오전동),S-OIL,1557,N,씨앤에스유통(주)구도일주유소대림,의왕시
1974,경기 의왕시 오전로 24,SK에너지,1557,N,KH에너지(주)직영 의왕주유소(의왕방향),의왕시
1975,경기 의왕시 민백길 1 (내손동),SK에너지,1562,Y,SK청계주유소,의왕시
1976,경기 의왕시 안양판교로 377 (청계동),현대오일뱅크,1578,N,삼미주유소,의왕시
1977,경기 의왕시 백운로 62(오전동),GS칼텍스,1578,N,오전주유소,의왕시
1979,경기 의왕시 안양판교로 205 (청계동),현대오일뱅크,1578,N,포일주유소,의왕시
1980,경기 의왕시 안양판교로 257 (청계동),SK에너지,1578,Y,OK에너지㈜ 청계동self주유소,의왕시
1981,경기 의왕시 고산로 60 (고천동),GS칼텍스,1585,N,(주)태림석유 왕정주유소,의왕시
1982,경기도 의왕시 고산로 65 (고천동),S-OIL,1588,N,산뜻주유소,의왕시
1983,경기 의왕시 학의로 554 (포일동),SK에너지,1598,N,백운주유소,의왕시
1984,경기 의왕시 안양판교로 461 (청계동),GS칼텍스,1618,N,청운1주유소,의왕시
1985,경기 의정부시 송산로 970 (산곡동),자가상표,1488,Y,훼미리주유소,의정부시
1986,경기 의정부시 시민로 367,현대오일뱅크,1488,Y,이케이에너지㈜ 바다주유소,의정부시
1987,경기 의정부시 호국로 1618 (금오동),자가상표,1495,Y,신화에너지 제일주유소,의정부시
1988,경기 의정부시 송산로 913 (산곡동),SK에너지,1498,Y,(주)유성주유소,의정부시
1989,경기 의정부시 녹양로 5 (가능동),GS칼텍스,1498,Y,법원셀프주유소,의정부시
1990,경기 의정부시 민락로 214,GS칼텍스,1503,Y,지에스칼텍스㈜ 이마트의정부점,의정부시
1991,경기 의정부시 금신로 30 (신곡동),S-OIL,1508,N,씨앤에스유통㈜ 장암IC주유소,의정부시
1992,경기 의정부시 평화로 10,SK에너지,1515,Y,원에너지(주) 호원주유소,의정부시
1993,경기 의정부시 민락로 403,SK에너지,1518,Y,민락주유소,의정부시
1995,경기 의정부시 호국로 1042 (가능동),SK에너지,1529,Y,삼미상사(주) 호국셀프주유소,의정부시
1996,경기 의정부시 시민로 284,GS칼텍스,1529,N,(주)창우이엔지 박리다매주유소,의정부시
1997,경기 의정부시 충의로 91 (용현동),현대오일뱅크,1532,Y,현대오일뱅크㈜직영 민락셀프주유소,의정부시
1998,경기 의정부시 호국로 1844 (자일동),GS칼텍스,1535,N,서원에너지,의정부시
1999,경기 의정부시 호국로 1696 (자일동),현대오일뱅크,1535,Y,은하주유소,의정부시
2000,경기 의정부시 호국로 1755 (자일동),GS칼텍스,1535,Y,축석주유소,의정부시
2001,경기 의정부시 충의로 94 (용현동),GS칼텍스,1535,Y,지에스칼텍스(주)직영 송산주유소,의정부시
2003,경기 의정부시 시민로 213 (신곡동),S-OIL,1537,N,구도일주유소의정부,의정부시
2004,경기 의정부시 시민로 473 (용현동),SK에너지,1538,N,한신주유소(SK),의정부시
2005,경기 의정부시 평화로 317 (호원동),GS칼텍스,1558,Y,지에스칼텍스㈜ 호원주유소,의정부시
2006,경기 의정부시 평화로 593 (의정부동),S-OIL,1559,Y,샬롬주유소,의정부시
2007,경기 의정부시  평화로 697,GS칼텍스,1559,Y,지에스칼텍스㈜의정부주유소,의정부시
2008,경기 의정부시 호국로 937 (가능동),S-OIL,1565,Y,신사주유소,의정부시
2009,경기 의정부시 금신로 153 (신곡동),SK에너지,1577,N,삼미상사(주) 신곡주유소,의정부시
2010,경기 의정부시 호국로 1582 (금오동),SK에너지,1577,N,금오주유소,의정부시
2011,경기 의정부시  의정로 82 (의정부동),SK에너지,1579,Y,sk에너지(주)의정부주유소,의정부시
2012,경기 의정부시 동일로 110 (장암동),SK에너지,1582,Y,석천주유소,의정부시
2013,경기 의정부시 동일로 30 (장암동),S-OIL,1582,Y,장암주유소,의정부시
2014,경기도 의정부시 구리포천고속도로 19(산곡동),현대오일뱅크,1597,N,(주)케이엘페트로 의정부주유소/충전소,의정부시
2015,경기 의정부시 평화로 468 (의정부동),GS칼텍스,1598,Y,대성산업㈜ 의정부주유소,의정부시
2016,경기 의정부시 평화로 133 (호원동),SK에너지,1598,N,일진주유소,의정부시
2017,경기 의정부시 금신로 300 (신곡동),SK에너지,1598,Y,광진주유소,의정부시
2018,경기 의정부시 동일로 207 (장암동),GS칼텍스,1599,Y,원천제2주유소,의정부시
2019,경기 의정부시 경의로 20 (의정부동),SK에너지,1619,Y,SK에너지(주) 엔크린셀프주유소,의정부시
2020,경기 의정부시 금신로 91 (신곡동),SK에너지,1619,Y,SK에너지(주)직영 동부고속주유소,의정부시
2021,경기 의정부시 경의로 5 (의정부동),GS칼텍스,1629,N,호원IC주유소,의정부시
2022,경기 의정부시 경의로 45,SK에너지,1629,Y,기쁨가득주유소,의정부시
